ENTREZID	SYMBOL	length	sample1	sample2	sample3
85477	SCIN	14606	17	68	27
85478	CCDC65	4392	6	54	4
85479	DNAJC5B	3610	5	11	3
8548	BLZF1	2508	165	70	249
8549	LGR5	10922	3	15	1
8550	MAPKAPK5	16435	531	193	710
8552	INE1	945	5	9	17
8553	BHLHE40	5111	840	112	1638
8554	PIAS1	11880	474	386	637
8555	CDC14B	18139	58	66	29
8556	CDC14A	7855	206	347	314
8558	CDK10	14624	448	191	691
8559	PRPF18	3846	265	118	346
8560	DEGS1	2917	741	333	1254
8562	DENR	4635	1876	251	2309
8563	THOC5	11211	521	112	575
8564	KMO	8104	40	26	69
8565	YARS	11927	2284	249	3410
8566	PDXK	18170	737	138	1058
8567	MADD	13958	756	436	946
8568	RRP1	5868	986	51	1277
8569	MKNK1	16032	210	123	266
857	CAV1	11351	2	6	7
8570	KHSRP	7768	680	65	444
8573	CASK	17181	205	114	396
8574	AKR7A2	2618	256	105	315
8575	PRKRA	8778	801	192	879
8576	STK16	11277	104	44	152
8578	SCARF1	22518	4	4	8
858	CAV2	9716	5	24	9
85865	GTPBP10	16065	315	99	321
86	ACTL6A	7440	1352	208	1781
860	RUNX2	16580	425	182	654
8600	TNFSF11	5750	79	19	129
8601	RGS20	6446	4	10	6
8602	NOP14	5982	1458	154	1785
8603	FAM193A	9674	147	88	94
8604	SLC25A12	7621	406	91	547
8605	PLA2G4C	12785	15	37	16
8607	RUVBL1	5653	1316	122	1872
8608	RDH16	5443	10	11	10
8609	KLF7	14564	81	140	91
861	RUNX1	13359	238	176	395
8611	PLPP1	3950	116	10	148
8613	PLPP3	6338	8	10	11
8614	STC2	7092	46	1	46
8615	USO1	6275	985	362	1402
8618	CADPS	26078	10	77	11
862	RUNX1T1	32224	11	50	18
8621	CDK13	16290	325	247	399
8622	PDE8B	10710	13	30	13
8623	ASMTL	9664	317	101	527
8624	PSMG1	3480	940	62	972
8625	RFXANK	6552	170	48	203
8626	TP63	12446	10	42	15
8629	JRK	13686	179	66	169
8631	SKAP1	4651	317	402	504
8632	DNAH17	19520	17	17	16
8633	UNC5C	11743	8	51	3
8634	RTCA	4355	604	88	1017
8635	RNASET2	14335	272	607	319
8636	SSNA1	2231	338	94	430
8637	EIF4EBP3	691	9	0	8
8638	OASL	5491	358	38	554
864	RUNX3	10157	912	416	1469
8642	DCHS1	10765	4	22	1
8644	AKR1C3	6688	2	9	7
8645	KCNK5	3756	281	2	389
8647	ABCB11	9039	11	18	7
8648	NCOA1	12768	550	386	865
8649	LAMTOR3	5911	491	115	543
865	CBFB	9422	2216	570	3149
8650	NUMB	22373	466	207	827
8651	SOCS1	1225	475	27	537
8654	PDE5A	15320	57	61	55
8655	DYNLL1	5917	1111	234	1548
8658	TNKS	13476	203	187	331
8659	ALDH4A1	8017	66	10	84
8660	IRS2	8138	7	60	11
8661	EIF3A	8115	2728	722	3643
8662	EIF3B	14748	4621	469	5800
8663	EIF3C	9415	3737	401	4559
8664	EIF3D	6669	2510	353	3509
8665	EIF3F	12784	745	376	895
8666	EIF3G	7260	663	272	982
8667	EIF3H	9332	871	348	1143
8668	EIF3I	2742	2148	218	2910
8669	EIF3J	6088	501	49	645
867	CBL	15495	473	299	472
8671	SLC4A4	12234	12	84	22
8672	EIF4G3	13665	634	98	818
8673	VAMP8	1469	440	257	600
8674	VAMP4	7490	97	202	207
8675	STX16	15634	611	283	959
8676	STX11	1926	442	32	646
8677	STX10	6284	312	97	433
8678	BECN1	16133	586	319	819
868	CBLB	8226	1012	210	1215
8681	JMJD7-PLA2G4B	10475	10	47	24
8682	PEA15	4069	307	33	313
8683	SRSF9	4629	1268	246	1825
8685	MARCO	2861	5	3	0
8690	JRKL	3591	101	40	157
8692	HYAL2	12174	228	25	232
8694	DGAT1	6508	156	84	263
8697	CDC23	6634	858	127	1129
8698	S1PR4	1565	262	570	381
87	ACTN1	15896	1381	241	1485
8701	DNAH11	18586	42	86	33
8702	B4GALT4	13621	263	72	511
8703	B4GALT3	9620	630	162	923
8704	B4GALT2	6007	154	0	202
8705	B3GALT4	8470	4	44	12
8706	B3GALNT1	13941	41	4	23
8707	B3GALT2	3274	3	9	6
871	SERPINH1	10494	82	15	131
8710	SERPINB7	4287	4	8	1
8711	TNK1	6845	12	33	27
8714	ABCC3	13026	3	9	4
8715	NOL4	8756	4	19	4
8717	TRADD	5304	121	392	258
87178	PNPT1	8678	2580	141	3119
8718	TNFRSF25	9136	660	374	1200
8720	MBTPS1	15914	734	386	1103
8721	EDF1	1719	655	235	1032
8722	CTSF	5456	8	76	19
8723	SNX4	3232	503	106	685
8724	SNX3	3945	1010	269	1257
8725	URI1	8722	506	237	588
8726	EED	11853	2977	97	5254
8727	CTNNAL1	4170	319	17	305
8728	ADAM19	8761	351	102	1145
8729	GBF1	6906	784	338	1334
873	CBR1	4422	591	55	791
8731	RNMT	17242	336	101	512
8732	RNGTT	5528	545	146	778
8733	GPAA1	11146	683	141	1138
8735	MYH13	6692	9	27	6
8736	MYOM1	9683	21	57	19
8737	RIPK1	6528	301	279	462
8738	CRADD	7081	55	41	104
8739	HRK	7480	6	10	5
874	CBR3	1169	35	19	122
8740	TNFSF14	5733	624	20	550
8742	TNFSF12	2792	27	50	32
8743	TNFSF10	5588	512	195	651
8744	TNFSF9	1665	14	3	28
8745	ADAM23	7247	9	53	14
8749	ADAM18	10731	10	9	4
875	CBS	15633	135	0	198
8751	ADAM15	13515	326	84	495
8754	ADAM9	16821	351	31	613
8756	ADAM7	5888	15	42	5
8760	CDS2	14402	559	232	731
8761	PABPC4	16707	274	69	312
8763	CD164	18510	4221	1447	5906
8764	TNFRSF14	25962	325	255	482
8766	RAB11A	8218	1181	354	1513
8767	RIPK2	4595	131	62	176
8772	FADD	1841	402	42	509
8773	SNAP23	12223	814	279	996
8774	NAPG	10099	456	126	605
8775	NAPA	15667	783	219	1107
8776	MTMR1	10537	578	219	756
87769	GGACT	7322	20	17	27
8777	MPDZ	20527	21	87	16
8778	SIGLEC5	4278	2	7	1
8780	RIOK3	11851	513	233	805
8784	TNFRSF18	2437	475	27	1157
8787	RGS9	6362	0	8	5
8790	FPGT	7756	160	21	252
8792	TNFRSF11A	15260	34	16	70
8793	TNFRSF10D	3538	54	95	39
8795	TNFRSF10B	8080	425	121	496
8796	SCEL	5964	7	45	13
8797	TNFRSF10A	3632	132	164	310
8798	DYRK4	10628	98	37	147
8799	PEX11B	3054	251	52	394
88	ACTN2	8835	12	11	12
8800	PEX11A	5360	26	16	37
8801	SUCLG2	3303	528	247	566
8802	SUCLG1	5962	630	159	794
8803	SUCLA2	5229	866	127	1004
8804	CREG1	2768	213	55	245
8805	TRIM24	11868	274	110	402
8807	IL18RAP	4493	243	28	446
8809	IL18R1	7317	1237	143	1601
8811	GALR2	1364	48	0	37
8812	CCNK	11475	105	47	118
8813	DPM1	2522	831	123	942
8814	CDKL1	8757	19	21	17
8815	BANF1	4779	746	103	855
8816	DCAF5	17449	324	333	418
8818	DPM2	4739	350	42	623
8819	SAP30	1108	216	24	340
8821	INPP4B	16604	1097	588	1422
8824	CES2	12945	342	137	424
8825	LIN7A	7459	9	19	3
8826	IQGAP1	19595	3065	1280	4688
8828	NRP2	20085	39	33	42
8829	NRP1	17062	54	51	83
883	KYAT1	6396	89	52	111
8831	SYNGAP1	24203	15	6	8
8832	CD84	17667	205	415	334
8833	GMPS	9372	1821	277	2085
8834	TMEM11	7018	397	51	506
8835	SOCS2	16697	38	48	122
8836	GGH	4617	276	17	381
8837	CFLAR	30381	2894	766	4078
8838	WISP3	7681	3	8	17
8841	HDAC3	8318	732	227	1043
8842	PROM1	13233	17	39	17
8843	HCAR3	2137	1	10	1
8844	KSR1	16468	200	40	164
88455	ANKRD13A	12222	559	450	779
8846	ALKBH1	4733	220	38	270
8847	DLEU2	8837	322	23	382
8848	TSC22D1	15604	42	51	26
8850	KAT2B	6319	139	98	533
8851	CDK5R1	4325	210	46	164
8852	AKAP4	6891	1	6	1
8853	ASAP2	12390	4	6	4
8854	ALDH1A2	14380	11	45	15
8856	NR1I2	7550	6	16	1
8857	FCGBP	14009	13	12	6
8859	STK19	49903	38	32	66
8861	LDB1	3769	268	172	431
8863	PER3	11746	138	44	111
8864	PER2	7303	72	24	102
8867	SYNJ1	16079	240	109	227
8869	ST3GAL5	8635	35	88	46
8870	IER3	7464	879	6	1023
8871	SYNJ2	13787	421	116	400
8872	CDC123	4147	1984	201	2468
8874	ARHGEF7	22758	454	161	475
88745	RRP36	1569	597	85	682
8875	VNN2	7046	74	54	48
8876	VNN1	3106	8	13	3
8877	SPHK1	9312	560	2	476
8878	SQSTM1	13969	519	369	837
8879	SGPL1	8628	1283	136	1833
8880	FUBP1	5770	1171	241	1487
8881	CDC16	6446	520	111	651
8882	ZPR1	9898	1045	152	1388
8883	NAE1	8687	1443	276	1725
8884	SLC5A6	10995	1218	92	1601
8886	DDX18	10636	1074	224	1399
8887	TAX1BP1	11592	741	484	1104
8888	MCM3AP	10851	1251	293	1639
889	KRIT1	15543	317	120	503
8890	EIF2B4	10686	496	133	662
8891	EIF2B3	4725	527	64	785
8892	EIF2B2	7783	514	85	572
8893	EIF2B5	12550	1166	278	1531
8894	EIF2S2	2656	880	114	1289
8895	CPNE3	11586	877	304	888
8896	BUD31	4646	451	93	615
8897	MTMR3	18043	273	220	364
8898	MTMR2	10496	1000	91	1349
8899	PRPF4B	13410	403	224	592
890	CCNA2	4557	2067	18	2668
8904	CPNE1	11268	1128	472	1286
8905	AP1S2	7258	484	214	704
8906	AP1G2	18708	378	410	650
8907	AP1M1	19449	866	313	1296
8908	GYG2	6679	6	9	6
891	CCNB1	3898	2431	13	2470
8910	SGCE	5311	12	18	12
8911	CACNA1I	15186	0	42	0
8912	CACNA1H	14374	0	6	2
89122	TRIM4	6261	285	180	489
8914	TIMELESS	8746	1256	72	1861
8915	BCL10	3304	249	47	394
8916	HERC3	10366	195	266	307
892	CCNC	11964	1254	227	1452
8924	HERC2	23891	244	118	322
8925	HERC1	20896	407	366	490
8926	SNURF	1963	13	18	31
8930	MBD4	8795	382	183	598
8932	MBD2	7683	691	253	785
8933	RTL8C	1181	106	46	209
8934	RAB29	9912	515	244	820
8935	SKAP2	6414	148	104	171
8936	WASF1	4211	189	18	178
8938	BAIAP3	10946	2	37	1
8939	FUBP3	6655	790	215	982
894	CCND2	7743	6916	1384	9087
8940	TOP3B	15490	307	75	397
8942	KYNU	18271	23	52	15
8943	AP3D1	17658	946	237	1442
8945	BTRC	11960	289	81	366
896	CCND3	14535	5704	810	7964
8969	HIST1H2AG	2250	22	3	32
8971	H1FX	1638	193	288	348
8972	MGAM	19966	19	89	14
8973	CHRNA6	4251	27	27	17
8974	P4HA2	10253	45	10	166
8975	USP13	9524	153	76	215
8976	WASL	4435	50	40	69
89765	RSPH1	3557	2	16	8
89766	UMODL1	9990	3	10	3
89777	SERPINB12	1353	4	13	7
89781	HPS4	16411	417	143	452
89782	LMLN	14861	113	37	142
89790	SIGLEC10	6838	1	2	2
89795	NAV3	17311	22	71	9
89796	NAV1	27883	33	69	30
89797	NAV2	18756	9	40	16
898	CCNE1	2043	552	5	605
89801	PPP1R3F	9378	26	25	36
89832	CHRFAM7A	14074	1	4	6
89839	ARHGAP11B	5548	170	29	311
89845	ABCC10	12977	225	114	399
89846	FGD3	8554	280	766	483
89848	FCHSD1	14128	78	83	119
89849	ATG16L2	19391	169	179	287
8985	PLOD3	8444	352	116	535
89853	MVB12B	8538	6	30	16
89857	KLHL6	16669	613	155	780
8986	RPS6KA4	5467	104	65	152
89866	SEC16B	15707	6	20	6
89869	PLCZ1	7238	9	16	3
89876	MAATS1	11667	6	26	23
89884	LHX4	6786	6	34	9
8989	TRPA1	6917	14	46	7
89890	KBTBD6	5178	102	29	186
89891	WDR34	4201	341	0	621
89894	TMEM116	10220	55	78	100
899	CCNF	7685	861	25	1102
8991	SELENBP1	9788	3	2	2
89910	UBE3B	19600	356	217	588
8992	ATP6V0E1	3200	916	457	1284
89927	C16orf45	17322	101	25	105
89932	PAPLN	16515	1	7	12
8994	LIMD1	14319	188	81	266
89941	RHOT2	15088	946	502	1436
89944	GLB1L2	9715	114	6	53
8995	TNFSF18	2008	2	16	4
89953	KLC4	13586	53	45	49
89958	SAPCD2	3848	119	0	145
8997	KALRN	38722	62	76	97
89970	RSPRY1	11597	342	113	500
89978	DPH6	10133	81	76	112
8999	CDKL2	5420	1	2	0
9	NAT1	7762	95	36	117
90	ACVR1	6591	163	94	186
900	CCNG1	7892	629	296	670
90007	MIDN	7662	50	24	51
90011	KIR3DX1	33605	10	25	3
90025	UBE3D	8305	85	60	100
90060	CCDC120	10653	16	10	13
90075	ZNF30	9916	35	19	70
901	CCNG2	9559	34	108	76
90102	PHLDB2	28786	14	96	25
90120	TMEM250	6400	399	189	465
90121	TSR2	1534	356	122	521
9013	TAF1C	23670	288	121	317
90134	KCNH7	5772	7	35	3
90135	BTBD6	6927	298	117	377
90139	TSPAN18	11745	14	91	19
9014	TAF1B	5380	260	58	283
90141	EFCAB11	13516	54	35	61
9015	TAF1A	3948	359	37	392
9016	SLC25A14	5680	119	28	154
90161	HS6ST2	6984	16	19	17
9019	MPZL1	13622	477	18	627
90196	SYS1	9278	216	61	304
90199	WFDC8	1672	5	21	1
902	CCNH	7514	862	120	1014
9020	MAP3K14	10023	437	111	491
90204	ZSWIM1	4937	55	24	68
9021	SOCS3	2734	839	169	971
9022	CLIC3	1929	0	13	0
90231	KIAA2013	6670	518	163	701
90233	ZNF551	7625	118	22	100
9025	RNF8	11089	256	77	350
9026	HIP1R	10479	235	78	264
90268	OTULIN	10456	750	113	1019
90271	OLMALINC	2551	19	6	31
90273	CEACAM21	5445	163	346	230
90288	EFCAB12	10299	13	5	2
90293	KLHL13	10231	22	22	14
9031	BAZ1B	8271	1223	288	1382
90313	TP53I13	4628	113	124	291
90317	ZNF616	4803	109	59	126
90321	ZNF766	11842	190	160	241
90324	CCDC97	4269	146	127	239
90326	THAP3	6896	106	59	163
9033	PKD2L1	4197	3	20	3
90333	ZNF468	10024	103	100	211
90338	ZNF160	9691	159	126	284
9034	CCRL2	3752	14	4	12
90342	FER1L5	13917	13	22	18
90353	CTU1	2087	55	9	58
90355	C5orf30	7375	225	19	265
90362	FAM110B	6324	10	26	6
9037	SEMA5A	12277	13	76	23
90378	SAMD1	2410	39	6	35
90379	DCAF15	4546	76	19	95
90381	TICRR	10966	263	5	286
9039	UBA3	5371	1080	281	1491
90390	MED30	2431	300	58	403
904	CCNT1	16078	304	101	362
9040	UBE2M	2877	609	62	843
90407	TMEM41A	9815	230	68	311
90410	IFT20	7390	82	61	117
90411	MCFD2	14111	746	85	823
90416	CCDC32	14223	220	77	322
90417	KNSTRN	8770	555	3	684
90423	ATP6V1E2	7129	12	43	33
90427	BMF	11918	31	0	12
9043	SPAG9	18082	433	162	504
9044	BTAF1	9789	1213	375	1577
90441	ZNF622	1699	431	125	668
9045	RPL14	10911	1831	845	2089
90459	ERI1	12355	925	100	1366
9046	DOK2	4354	414	422	675
9047	SH2D2A	3949	1161	90	1580
90480	GADD45GIP1	1782	529	91	734
90488	TMEM263	10830	584	137	761
9049	AIP	2399	637	234	887
905	CCNT2	18882	330	133	518
9050	PSTPIP2	5058	245	81	374
90506	LRRC46	5487	5	4	13
90507	SCRN2	8874	93	107	173
9051	PSTPIP1	2787	346	223	741
9052	GPRC5A	11301	18	13	23
90522	YIF1B	8235	282	52	415
90523	MLIP	9591	8	24	5
90525	SHF	9404	15	6	17
90529	STPG1	14070	63	25	105
9053	MAP7	9581	19	27	16
9054	NFS1	11057	354	109	484
9055	PRC1	12669	676	31	860
90550	MCU	9562	325	77	363
90557	CCDC74A	6577	15	1	26
9056	SLC7A7	12588	3	13	11
9057	SLC7A6	19440	405	168	509
90576	ZNF799	7429	39	58	79
90580	TIMM29	1425	145	57	162
90592	ZNF700	6070	83	23	103
90594	ZNF439	5513	33	27	50
9060	PAPSS2	6353	8	14	8
9061	PAPSS1	5091	511	116	690
90624	LYRM7	7055	402	198	485
90627	STARD13	12928	17	21	18
9063	PIAS2	20597	401	131	419
90634	N4BP2L1	19242	113	168	132
90637	ZFAND2A	3638	132	43	167
90639	COX19	4941	164	121	221
9064	MAP3K6	8511	54	15	95
90649	ZNF486	4348	84	35	112
90673	PPP1R3E	13919	24	27	27
90678	LRSAM1	6236	184	57	345
9069	CLDN12	9840	53	15	137
90693	CCDC126	7333	107	55	129
9070	ASH2L	10856	563	121	728
90701	SEC11C	5339	826	188	1108
9071	CLDN10	3954	1	12	3
9073	CLDN8	2068	2	11	5
90736	FAM104B	5441	79	32	103
9076	CLDN1	3828	3	6	8
90780	PYGO2	4946	302	273	459
9079	LDB2	11901	7	16	2
90799	CEP95	14549	185	122	227
908	CCT6A	6078	6576	343	7498
90806	ANGEL2	10846	416	139	522
90809	PIP4P1	8665	290	87	412
90826	PRMT9	5092	127	48	167
90843	TCEAL8	1706	262	90	390
90850	ZNF598	13130	397	54	398
90861	JPT2	11802	298	39	336
90864	SPSB3	10795	4	6	8
90865	IL33	5914	4	7	5
90871	DMAC1	3760	160	92	215
9088	PKMYT1	10295	570	2	846
909	CD1A	2096	5	6	4
9091	PIGQ	14634	171	57	272
9092	SART1	6390	572	183	735
9093	DNAJA3	22198	1676	181	1942
90933	TRIM41	21590	18	11	20
9094	UNC119	10724	137	108	264
9095	TBX19	6770	13	29	12
90952	ESAM	5645	6	4	5
90956	ADCK2	5536	193	51	188
90957	DHX57	12568	255	81	329
9096	TBX18	7730	5	42	10
9097	USP14	10456	2381	295	2806
9098	USP6	16436	16	18	15
90987	ZNF251	11969	80	49	92
90990	KIFC2	6411	17	41	28
91	ACVR1B	7907	50	10	40
9100	USP10	10343	1702	417	2215
9101	USP8	27022	424	230	614
91010	FMNL3	16365	292	123	365
91012	CERS5	18636	446	175	748
9103	FCGR2C	6422	2	3	2
91039	DPP9	16833	873	172	1200
91050	CCDC149	13047	11	43	10
91056	AP5B1	4811	279	111	350
91057	CCDC34	4488	53	18	81
9107	MTMR6	5986	745	253	923
91074	ANKRD30A	5190	8	21	11
9108	MTMR7	6531	12	15	15
9110	MTMR4	11012	1428	141	1793
91107	TRIM47	6082	93	31	191
9111	NMI	4308	531	179	683
9112	MTA1	11755	152	54	105
91120	ZNF682	8914	37	8	58
9113	LATS1	13700	368	244	487
91133	L3MBTL4	7938	19	56	8
91137	SLC25A46	14237	946	209	1092
9114	ATP6V0D1	14629	478	192	694
91147	TMEM67	12791	66	43	112
91149	RAPGEF4-AS1	5264	4	9	6
91151	TIGD7	7237	29	29	27
9117	SEC22C	13593	423	165	617
9118	INA	6315	11	9	18
91181	NUP210L	6429	16	23	10
9120	SLC16A6	7347	19	4	32
9121	SLC16A5	5458	17	36	50
9122	SLC16A4	8429	12	15	24
9123	SLC16A3	14576	11	3	42
9124	PDLIM1	3216	4	9	4
9125	CNOT9	9977	1284	132	715
91252	SLC39A13	11143	237	134	291
9126	SMC3	4359	1084	293	1436
91272	BOD1	5717	71	36	86
9128	PRPF4	4832	1167	97	1353
91283	MSANTD3	5500	134	33	75
91289	LMF2	6167	235	164	427
9129	PRPF3	6451	782	184	984
91298	C12orf29	11742	458	76	437
9130	FAM50A	3712	390	125	680
91300	R3HDM4	5470	320	413	416
91304	TMEM259	11210	893	639	1381
9131	AIFM1	5129	615	82	898
91316	GUSBP11	8451	69	81	115
91319	DERL3	18790	17	0	49
9133	CCNB2	4444	435	8	643
9134	CCNE2	7344	237	9	373
9135	RABEP1	8074	1043	283	1458
91351	DDX60L	13425	139	300	362
91355	LRP5L	7850	20	4	12
9136	RRP9	1578	692	39	839
91368	CDKN2AIPNL	2023	273	57	302
91369	ANKRD40	5599	361	74	374
91373	UAP1L1	10340	73	36	90
9138	ARHGEF1	13212	1283	1655	1790
9139	CBFA2T2	20021	145	186	191
91392	ZNF502	9008	6	14	9
914	CD2	2087	2611	989	4234
9140	ATG12	17394	323	154	368
91404	SESTD1	13880	46	50	65
91408	BTF3L4	9367	496	278	674
9141	PDCD5	3931	857	171	1143
91419	ATP23	2497	84	24	105
9142	NA	2613	0	0	3
9143	SYNGR3	6390	15	2	28
91433	RCCD1	11238	163	22	287
9144	SYNGR2	6153	1344	266	1767
91442	FAAP24	4534	43	15	79
91445	RNF185	11442	332	97	524
9145	SYNGR1	9499	3	3	1
91452	ACBD5	10426	363	94	525
9146	HGS	8367	863	308	1429
9147	NEMF	15681	487	211	697
9148	NEURL1	5329	33	9	55
9149	DYRK1B	5558	9	37	15
915	CD3D	1540	1137	898	1480
9150	CTDP1	14916	617	157	571
9152	SLC6A5	7726	4	20	2
91523	PCED1B	6711	527	221	862
91526	ANKRD44	13539	863	754	1293
9153	SLC28A2	6201	3	2	7
9154	SLC28A1	3610	3	7	0
91543	RSAD2	4847	119	54	179
91544	UBXN11	7417	133	126	225
9156	EXO1	6587	1021	18	1165
91574	C12orf65	10707	237	85	257
9158	FIBP	6960	714	110	881
91582	RPS19BP1	6503	651	110	739
91584	PLXNA4	25447	5	37	13
9159	PCSK7	20318	966	675	1180
916	CD3E	6846	1756	1460	2464
91603	ZNF830	2246	168	63	185
91607	SLFN11	9852	459	91	792
91608	RASL10B	3566	16	6	2
91612	CHURC1	6937	121	207	270
91614	DEPDC7	4835	39	6	71
9162	DGKI	4123	42	23	108
91624	NEXN	9155	16	18	25
91646	TDRD12	4093	12	15	10
91647	ATPAF2	8748	118	36	170
9166	EBAG9	7508	258	121	284
91661	ZNF765	14951	158	101	185
91662	NLRP12	7454	1	13	3
91663	MYADM	14178	228	285	333
91664	ZNF845	4578	90	55	119
9167	COX7A2L	6375	516	258	720
9168	TMSB10	496	1678	2303	3265
91683	SYT12	12808	3	3	4
91687	CENPL	7236	249	50	347
91689	SMDT1	9845	137	201	196
9169	SCAF11	22518	1162	631	1441
91694	LONRF1	9347	163	47	199
917	CD3G	6455	1037	911	1251
9170	LPAR2	7375	78	80	214
9172	MYOM2	20444	39	11	42
9173	IL1RL1	12067	21	47	22
91746	YTHDC1	20254	227	170	231
91748	ELMSAN1	25521	688	165	557
91749	MFSD4B	5958	80	24	124
9175	MAP3K13	17060	107	60	182
91750	LIN52	5846	251	56	343
91752	ZNF804A	8545	6	10	5
91754	NEK9	16456	243	177	288
91768	CABLES1	11104	233	7	98
9177	HTR3B	3000	13	26	8
91775	NXPE3	22729	456	405	597
91782	CHMP7	10468	646	620	847
9179	AP4M1	10143	73	23	105
9180	OSMR	7633	7	41	10
91801	ALKBH8	8787	175	49	288
91807	MYLK3	10850	6	30	8
9181	ARHGEF2	15140	334	108	333
9182	RASSF9	5682	3	2	1
9183	ZW10	4064	519	56	728
91833	WDR20	21807	190	47	311
9184	BUB3	9594	2671	677	3531
9185	REPS2	18321	7	12	10
91851	CHRDL1	6769	6	2	3
91860	CALML4	17554	43	6	34
91862	MARVELD3	7525	3	16	2
91869	RFT1	7279	565	89	708
9187	SLC24A1	16151	37	36	50
91875	TTC5	10364	283	98	446
9188	DDX21	7545	2683	143	3121
9189	ZBED1	25246	379	172	490
91893	FDXACB1	6538	184	29	226
919	CD247	6603	657	656	974
9191	DEDD	9009	380	92	509
91937	TIMD4	1977	91	12	33
9194	SLC16A7	18143	591	154	727
91942	NDUFAF2	1877	143	32	181
91947	ARRDC4	4072	29	26	14
91948	LINC00923	3840	1	23	4
91949	COG7	5459	218	74	283
9196	KCNAB3	6685	9	5	9
91966	CXorf40A	9391	176	45	219
9197	SLC33A1	12538	318	142	456
91975	ZNF300	10168	32	11	26
91978	TPGS1	1114	60	40	73
92	ACVR2A	13135	34	46	72
920	CD4	8967	1264	1625	2646
9200	HACD1	5551	21	32	29
92002	CCNQ	4839	174	85	266
9201	DCLK1	28346	6	31	6
92014	SLC25A51	4448	87	27	175
92017	SNX29	12181	37	52	45
9202	ZMYM4	11318	275	98	394
9203	ZMYM3	11280	43	54	40
9204	ZMYM6	17218	206	184	302
9205	ZMYM5	9168	112	151	159
9208	LRRFIP1	19496	2030	813	2732
9209	LRRFIP2	16382	264	136	451
92092	ZC3HAV1L	1753	100	6	122
921	CD5	3360	1964	1397	2550
92104	TTC30A	5975	24	8	36
92105	INTS4	8743	337	143	550
92106	OXNAD1	11693	481	280	526
9211	LGI1	17318	8	16	4
9212	AURKB	5941	778	5	1094
92126	DSEL	19062	17	1	12
9213	XPR1	11579	328	68	423
9214	FCMR	6277	158	871	259
92140	MTDH	8148	1539	353	1893
9215	LARGE1	16900	14	31	12
9217	VAPB	16071	445	142	594
92170	MTG1	8333	379	77	549
9218	VAPA	9975	2112	345	2597
92181	UBTD2	3301	177	24	195
9219	MTA2	6405	827	215	861
922	CD5L	2666	2	2	0
9220	TIAF1	5337	6	13	3
9221	NOLC1	10058	4467	203	5600
92211	CDHR1	15643	5	2	1
9223	MAGI1	20004	18	48	31
92241	RCSD1	8594	262	733	600
92249	LINC01278	7086	56	44	56
92255	LMBRD2	8822	267	96	459
92259	MRPS36	5552	428	71	499
9227	LRAT	9519	7	31	2
92270	ATP6AP1L	6807	18	31	29
92283	ZNF461	9024	30	42	29
92285	ZNF585B	13444	35	86	72
9229	DLGAP1	17031	12	32	14
92291	CAPN13	5802	3	7	4
92292	GLYATL1	10825	4	23	3
923	CD6	10681	2643	1343	3525
9230	RAB11B	3354	216	175	297
92304	SCGB3A1	1235	0	0	0
92305	TMEM129	9369	215	121	266
9231	DLG5	29648	13	16	21
9232	PTTG1	3414	649	55	833
92335	STRADA	15003	260	110	360
92340	PRR29	10472	16	19	19
92342	METTL18	2428	92	32	177
92344	GORAB	5437	94	62	118
92345	NAF1	6642	120	24	130
9235	IL32	18614	2530	2148	4582
92359	CRB3	2555	0	8	0
9236	CCPG1	19020	22	20	40
92370	PXYLP1	15105	56	31	94
9238	TBRG4	11163	1766	134	2439
92399	MRRF	15154	448	74	617
924	CD7	7482	625	102	670
9240	PNMA1	2590	697	156	966
92400	RBM18	5962	682	164	717
9241	NOG	1892	2	2	0
9242	MSC	2840	10	15	41
9244	CRLF1	3758	70	4	45
9245	GCNT3	10340	14	12	6
9246	UBE2L6	3792	1700	332	2479
92482	BBIP1	6629	129	50	183
9249	DHRS3	3350	354	57	477
925	CD8A	5534	3	1	0
9252	RPS6KA5	29873	137	175	251
92521	SPECC1	21417	50	77	80
9253	NUMBL	7390	112	12	93
9254	CACNA2D2	13518	2	5	0
9255	AIMP1	6075	495	167	645
92558	BICDL1	8990	380	48	258
9256	TSPOAP1	11297	18	14	24
92565	FANK1	5639	4	12	6
92579	G6PC3	6514	161	12	240
9258	MFHAS1	7528	172	137	214
92595	ZNF764	6920	79	21	140
92597	MOB1B	10059	264	45	301
926	CD8B	2760	6	3	2
9260	PDLIM7	7489	57	10	119
92609	TIMM50	11027	787	77	1031
9261	MAPKAPK2	5342	60	17	85
92610	TIFA	4926	499	126	764
9262	STK17B	6756	1507	902	1679
9263	STK17A	5839	767	377	1049
9265	CYTH3	7534	40	41	36
9266	CYTH2	18587	153	102	231
92667	MGME1	3940	382	22	561
9267	CYTH1	10593	914	1637	1737
92675	DTD1	3598	314	88	551
92689	FAM114A1	6056	8	11	8
92691	TMEM169	10701	12	13	19
9270	ITGB1BP1	15845	1026	223	1118
92703	TMEM183A	4844	653	150	728
9271	PIWIL1	13078	10	16	11
92714	ARRDC1	8540	216	144	297
92715	DPH7	9806	251	146	360
9274	BCL7C	6473	127	109	209
92745	SLC38A5	6645	1365	39	1671
9275	BCL7B	9357	530	181	702
9276	COPB2	10815	1828	382	2656
9277	WDR46	29160	1094	109	1417
9278	ZBTB22	18805	29	50	44
92797	HELB	15541	363	410	581
92799	SHKBP1	11643	587	342	885
928	CD9	7377	144	7	335
